"","state","state.name","middate","pollster","pollster_id","samplesize","population","clinton","trump"
"1841","WA","Washington","9/30/16","Google Consumer Surveys",73,569,"likelyvoters",45.41,24.67
"1842","WA","Washington","9/26/16","Emerson College",119,700,"likelyvoters",44.2,38.4
"1843","WA","Washington","9/25/16","CVOTER International",192,496,"likelyvoters",52,43.5
"1844","WA","Washington","9/23/16","Google Consumer Surveys",73,510,"likelyvoters",42.92,25.27
"1845","WA","Washington","9/22/16","Ipsos",25,496,"likelyvoters",48.94,35.28
"1846","WA","Washington","9/18/16","CVOTER International",192,488,"likelyvoters",52.3,42.6
"1847","WA","Washington","9/17/16","Google Consumer Surveys",73,486,"likelyvoters",36.97,28.2
"1848","WA","Washington","9/15/16","Ipsos",25,429,"likelyvoters",49.39,35.21
"1849","WA","Washington","9/13/16","Insights West",NA,505,"likelyvoters",38,28
"1850","WA","Washington","9/10/16","Google Consumer Surveys",73,613,"likelyvoters",43.87,24.3
"1851","WA","Washington","9/8/16","Ipsos",25,460,"likelyvoters",46.81,36.92
"1852","WA","Washington","9/3/16","Google Consumer Surveys",73,587,"likelyvoters",41.52,25.56
"1853","WA","Washington","9/1/16","Ipsos",25,502,"likelyvoters",45.05,37.02
"1854","WA","Washington","8/27/16","Google Consumer Surveys",73,600,"likelyvoters",40.49,26.91
"1855","WA","Washington","8/25/16","Ipsos",25,404,"likelyvoters",45.38,35.41
"1856","WA","Washington","8/20/16","SurveyMonkey",352,722,"registeredvoters",41,31
"1857","WA","Washington","8/20/16","Google Consumer Surveys",73,578,"likelyvoters",43.11,24.38
"1858","WA","Washington","8/18/16","Ipsos",25,349,"likelyvoters",49.27,32.57
"1859","WA","Washington","8/13/16","Google Consumer Surveys",73,595,"likelyvoters",43.08,27.17
"1860","WA","Washington","8/11/16","Ipsos",25,399,"likelyvoters",45.35,33.48
"1861","WA","Washington","8/11/16","Elway Research",4,350,"likelyvoters",45,24
"1862","WA","Washington","6/17/16","American Strategies",NA,804,"likelyvoters",48,36
"1863","WA","Washington","6/14/16","Public Policy Polling",60,679,"likelyvoters",49,37
"1864","WI","Wisconsin","10/18/16","Public Policy Polling",60,804,"likelyvoters",50,38
"1865","WI","Wisconsin","10/17/16","Google Consumer Surveys",73,725,"likelyvoters",38.22,28.86
"1866","WI","Wisconsin","10/16/16","Monmouth University",1,403,"likelyvoters",47,40
"1867","WI","Wisconsin","10/14/16","St. Norbert College",33,664,"likelyvoters",47,39
"1868","WI","Wisconsin","10/13/16","Ipsos",25,470,"likelyvoters",45.38,41.86
"1869","WI","Wisconsin","10/12/16","CVOTER International",192,361,"likelyvoters",51.1,45.5
"1870","WI","Wisconsin","10/12/16","SurveyMonkey",352,1076,"likelyvoters",43,38
"1871","WI","Wisconsin","10/12/16","Google Consumer Surveys",73,669,"likelyvoters",42.17,27.33
"1872","WI","Wisconsin","10/7/16","Marquette University",18,878,"likelyvoters",44,37
"1873","WI","Wisconsin","10/6/16","Ipsos",25,622,"likelyvoters",41.56,37.39
"1874","WI","Wisconsin","10/6/16","Google Consumer Surveys",73,738,"likelyvoters",44.29,27.22
"1875","WI","Wisconsin","10/6/16","YouGov",81,993,"likelyvoters",43,39
"1876","WI","Wisconsin","10/5/16","CVOTER International",192,349,"likelyvoters",50.5,45.6
"1877","WI","Wisconsin","10/4/16","Loras College",170,500,"likelyvoters",43.2,34.6
"1878","WI","Wisconsin","10/4/16","Gravis Marketing",181,1102,"registeredvoters",48,40
"1879","WI","Wisconsin","9/30/16","Google Consumer Surveys",73,691,"likelyvoters",43.01,27.71
"1880","WI","Wisconsin","9/29/16","Ipsos",25,687,"likelyvoters",45.72,42.28
"1881","WI","Wisconsin","9/25/16","CVOTER International",192,575,"likelyvoters",49.6,47.1
"1882","WI","Wisconsin","9/23/16","Google Consumer Surveys",73,672,"likelyvoters",40.71,27.62
"1883","WI","Wisconsin","9/22/16","Ipsos",25,592,"likelyvoters",42.48,42
"1884","WI","Wisconsin","9/19/16","Emerson College",119,700,"likelyvoters",44.5,38.4
"1885","WI","Wisconsin","9/18/16","CVOTER International",192,553,"likelyvoters",49.8,46.4
"1886","WI","Wisconsin","9/17/16","Google Consumer Surveys",73,748,"likelyvoters",42.22,24.49
"1887","WI","Wisconsin","9/16/16","Marquette University",18,677,"likelyvoters",41,38
"1888","WI","Wisconsin","9/15/16","Ipsos",25,526,"likelyvoters",41.12,41.09
"1889","WI","Wisconsin","9/10/16","Google Consumer Surveys",73,786,"likelyvoters",37.41,27.08
"1890","WI","Wisconsin","9/8/16","Ipsos",25,533,"likelyvoters",42.89,39.63
"1891","WI","Wisconsin","9/3/16","Google Consumer Surveys",73,784,"likelyvoters",40.83,29.07
"1892","WI","Wisconsin","9/1/16","Ipsos",25,523,"likelyvoters",38.43,39.67
"1893","WI","Wisconsin","8/28/16","Monmouth University",1,404,"likelyvoters",43,38
"1894","WI","Wisconsin","8/27/16","Google Consumer Surveys",73,653,"likelyvoters",39.85,27.23
"1895","WI","Wisconsin","8/26/16","Public Policy Polling",60,1054,"likelyvoters",48,41
"1896","WI","Wisconsin","8/26/16","Marquette University",18,650,"likelyvoters",41,38
"1897","WI","Wisconsin","8/25/16","Ipsos",25,447,"likelyvoters",37.55,38.16
"1898","WI","Wisconsin","8/20/16","SurveyMonkey",352,2687,"registeredvoters",39,37
"1899","WI","Wisconsin","8/20/16","Google Consumer Surveys",73,685,"likelyvoters",41.95,27.88
"1900","WI","Wisconsin","8/18/16","Ipsos",25,454,"likelyvoters",36.15,39.27
"1901","WI","Wisconsin","8/13/16","Google Consumer Surveys",73,660,"likelyvoters",44.14,24.51
"1902","WI","Wisconsin","8/11/16","Ipsos",25,512,"likelyvoters",37.83,36.52
"1903","WI","Wisconsin","8/5/16","Marquette University",18,683,"likelyvoters",47,34
"1904","WI","Wisconsin","7/8/16","Marquette University",18,665,"likelyvoters",43,37
"1905","WI","Wisconsin","6/22/16","YouGov",81,993,"likelyvoters",41,36
"1906","WI","Wisconsin","6/15/16","Greenberg Quinlan Rosner (Democracy Corps)",127,300,"likelyvoters",44,32
"1907","WI","Wisconsin","6/10/16","Marquette University",18,666,"likelyvoters",46,37
"1908","WI","Wisconsin","5/11/16","Public Opinion Strategies",87,600,"likelyvoters",43,31
"1909","WI","Wisconsin","4/13/16","St. Norbert College",33,616,"registeredvoters",46,34
"1910","WI","Wisconsin","4/1/16","Emerson College",119,1198,"likelyvoters",47,37
"1911","WI","Wisconsin","3/29/16","Fox News/Anderson Robbins Research/Shaw & Company Research",17,1602,"likelyvoters",49,35
"1912","WI","Wisconsin","3/29/16","Gravis Marketing",181,1480,"registeredvoters",49,41
"1913","WI","Wisconsin","3/26/16","Marquette University",18,1405,"registeredvoters",47,37
"1914","WI","Wisconsin","3/21/16","Emerson College",119,922,"likelyvoters",47,38
"1915","WI","Wisconsin","2/19/16","Marquette University",18,802,"registeredvoters",48,37
"1916","WI","Wisconsin","1/22/16","Marquette University",18,806,"registeredvoters",47,38
"1917","WI","Wisconsin","11/13/15","Marquette University",18,803,"registeredvoters",48,38
"1918","WV","West Virginia","10/17/16","Google Consumer Surveys",73,111,"likelyvoters",26.82,45.26
"1919","WV","West Virginia","10/14/16","Global Strategy Group",275,601,"likelyvoters",31,58
"1920","WV","West Virginia","10/12/16","CVOTER International",192,310,"likelyvoters",36.4,58.1
"1921","WV","West Virginia","10/12/16","Google Consumer Surveys",73,115,"likelyvoters",23.1,58.73
"1922","WV","West Virginia","10/10/16","Ipsos",25,129,"likelyvoters",39.5,55.84
"1923","WV","West Virginia","10/6/16","Google Consumer Surveys",73,78,"likelyvoters",27.41,50.21
"1924","WV","West Virginia","10/5/16","CVOTER International",192,308,"likelyvoters",36.5,57.7
"1925","WV","West Virginia","10/3/16","Ipsos",25,153,"likelyvoters",40.71,53.95
"1926","WV","West Virginia","9/30/16","Google Consumer Surveys",73,110,"likelyvoters",24.42,48.57
"1927","WV","West Virginia","9/26/16","Ipsos",25,165,"likelyvoters",36.37,55.31
"1928","WV","West Virginia","9/25/16","CVOTER International",192,480,"likelyvoters",34.4,60.5
"1929","WV","West Virginia","9/23/16","Google Consumer Surveys",73,100,"likelyvoters",30.64,40.3
"1930","WV","West Virginia","9/19/16","Ipsos",25,173,"likelyvoters",33.12,52.74
"1931","WV","West Virginia","9/18/16","CVOTER International",192,466,"likelyvoters",35.3,59.3
"1932","WV","West Virginia","9/17/16","Google Consumer Surveys",73,82,"likelyvoters",19.42,35.52
"1933","WV","West Virginia","9/15/16","Garin-Hart-Yang Research Group",44,500,"likelyvoters",28,60
"1934","WV","West Virginia","9/12/16","Ipsos",25,146,"likelyvoters",34.55,51.74
"1935","WV","West Virginia","9/10/16","Google Consumer Surveys",73,94,"likelyvoters",36.13,35.28
"1936","WV","West Virginia","9/9/16","Just Win Strategies",NA,600,"registeredvoters",30,57
"1937","WV","West Virginia","9/5/16","Ipsos",25,146,"likelyvoters",38.76,49.23
"1938","WV","West Virginia","9/3/16","Google Consumer Surveys",73,93,"likelyvoters",22.99,52.23
"1939","WV","West Virginia","8/29/16","Ipsos",25,137,"likelyvoters",39.41,54.04
"1940","WV","West Virginia","8/27/16","Google Consumer Surveys",73,88,"likelyvoters",19.6,48.64
"1941","WV","West Virginia","8/22/16","Ipsos",25,142,"likelyvoters",37.84,54.98
"1942","WV","West Virginia","8/20/16","SurveyMonkey",352,698,"registeredvoters",27,52
"1943","WV","West Virginia","8/20/16","Google Consumer Surveys",73,107,"likelyvoters",25.72,47.13
"1944","WV","West Virginia","8/18/16","R.L. Repass & Partners",271,386,"likelyvoters",31,49
"1945","WV","West Virginia","8/15/16","Ipsos",25,134,"likelyvoters",39.49,46.86
"1946","WV","West Virginia","8/13/16","Google Consumer Surveys",73,100,"likelyvoters",34.34,38.67
"1947","WV","West Virginia","8/8/16","Ipsos",25,183,"likelyvoters",38.93,48.45
"1948","WV","West Virginia","2/21/16","Orion Strategies",160,306,"likelyvoters",24,61
"1949","WY","Wyoming","10/17/16","Google Consumer Surveys",73,76,"likelyvoters",27.37,46.11
"1950","WY","Wyoming","10/12/16","CVOTER International",192,311,"likelyvoters",30.2,64.3
"1951","WY","Wyoming","10/12/16","Google Consumer Surveys",73,61,"likelyvoters",16.58,51.9
"1952","WY","Wyoming","10/6/16","Google Consumer Surveys",73,35,"likelyvoters",11.04,52.74
"1953","WY","Wyoming","10/5/16","CVOTER International",192,309,"likelyvoters",30.7,63
"1954","WY","Wyoming","9/30/16","Google Consumer Surveys",73,43,"likelyvoters",18.8,35.07
"1955","WY","Wyoming","9/25/16","CVOTER International",192,462,"likelyvoters",29.4,65.2
"1956","WY","Wyoming","9/23/16","Google Consumer Surveys",73,55,"likelyvoters",17.78,45.91
"1957","WY","Wyoming","9/18/16","CVOTER International",192,461,"likelyvoters",29.2,65.1
"1958","WY","Wyoming","9/17/16","Google Consumer Surveys",73,60,"likelyvoters",30.13,45.26
"1959","WY","Wyoming","9/10/16","Google Consumer Surveys",73,63,"likelyvoters",16.57,58.22
"1960","WY","Wyoming","9/8/16","DFM Research",135,402,"likelyvoters",19,54
"1961","WY","Wyoming","9/3/16","Google Consumer Surveys",73,69,"likelyvoters",22.38,46.76
"1962","WY","Wyoming","8/27/16","Google Consumer Surveys",73,75,"likelyvoters",21.3,42.45
"1963","WY","Wyoming","8/20/16","SurveyMonkey",352,727,"registeredvoters",21,57
"1964","WY","Wyoming","8/20/16","Google Consumer Surveys",73,78,"likelyvoters",26.27,41.75
"1965","WY","Wyoming","8/13/16","Google Consumer Surveys",73,66,"likelyvoters",21.98,40.77
